conversation_id,conversation_topic,chat_type,domain,conv_has_task,is_task_evidence,message_id,message_index,from_user,content,has_task,task_sub_class,task_type,is_important,attribution,assignee,edge_case,notes
0639d05f-3a82-4b4a-b569-294a5d19cc6c,Contoso Enterprise Agreement Review,OneOnOne,Legal,True,False,2f706b0a-4f6b-4ede-87b4-8c4ae47aab12,5,amandafoster,Wednesday is tight but doable. I'll prioritize it.,False,Neither,,False,,,,Acknowledgment + commitment
0639d05f-3a82-4b4a-b569-294a5d19cc6c,Contoso Enterprise Agreement Review,OneOnOne,Legal,True,True,48252ae1-6734-400f-b9f9-464286425bdf,6,sofiarodriguez,"Thank you! Also, quick question — do we need a separate DPA for this deal or does our standard one cover it?",True,RfK,Question,False,Implicit,amandafoster,,Knowledge question about data processing agreement
0639d05f-3a82-4b4a-b569-294a5d19cc6c,Contoso Enterprise Agreement Review,OneOnOne,Legal,True,True,50759724-4b5f-40e4-8257-3fb890be066a,7,amandafoster,Standard DPA covers it as long as they're not processing EU personal data. Confirm with the customer whether they have EU operations.,True,RfA,Action Request,False,Implicit,sofiarodriguez,,Action request back to Sofia — confirm with customer
0639d05f-3a82-4b4a-b569-294a5d19cc6c,Contoso Enterprise Agreement Review,OneOnOne,Legal,True,False,87c7f505-cdd3-4377-9069-b1c4ecceaa84,8,sofiarodriguez,Will check and confirm. Thanks Amanda!,False,Neither,,False,,,,Acknowledgment
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,False,b825be14-0c0a-4f2b-9026-e06fe9bd5f42,0,laurakim,"Chris, are you free tomorrow at 2 PM for a run-through of the campaign assets?",False,Neither,,False,,,,Availability check
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,True,db774764-7239-4f9e-9d00-a752cb7f35bd,1,chrisevans,Tomorrow's packed — I have back-to-backs from 1 to 4. How about Thursday morning?,True,RfK,Scheduling,False,Implicit,laurakim,,Counter-proposal for scheduling — asks Laura to decide
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,True,c83c4f08-1e5f-47b8-a0eb-c28d66e3e16b,2,laurakim,Thursday 10 AM works. Can you book a room and send the invite?,True,RfA,Scheduling,False,Implicit,chrisevans,,Scheduling action — book room + send invite
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,False,bbef7d92-9a7a-451c-aae7-fd21243f62bd,3,chrisevans,Done — sent for 10-11 AM in the Rainier room.,False,Neither,,False,,,,Completed action report — no new ask
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,True,3197e370-75f4-4fdb-aef3-1c7c90d6d162,4,laurakim,Perfect. Also — can you check if the blog post draft is ready for my review? I want to approve it before the launch.,True,RfK,Status Request,False,Implicit,chrisevans,,Status request about blog post
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,False,f3d5d778-eb4c-4e95-9cc9-f930f8c4f463,5,chrisevans,Almost there. The writer is doing a final pass. I'll have it in your inbox by end of day.,False,Neither,,False,,,self_assigned_commitment,Commitment — sender commits
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,True,6adc73c4-53e3-4056-84cf-96e4e45b476f,6,laurakim,Great. And one more — are you attending the product marketing sync on Friday?,True,RfK,Availability / RSVP,False,Implicit,chrisevans,,RSVP / availability check
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,True,f03864f4-48bb-41c9-8730-2dca2baeca4b,7,chrisevans,"Yes, I'll be there.",False,Neither,,False,,,,Confirmation — no task
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,True,5cfb838b-6ee5-4cb5-b49e-fcea8e48afbc,8,laurakim,Cool. Can you prep a 5-minute overview of the campaign metrics to share at that meeting?,True,RfA,Action Request,False,Implicit,chrisevans,,Action request — prepare content for meeting
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,False,65d60546-005c-469d-ba65-ad5ffbb9264e,9,chrisevans,Sure thing. Want me to include social engagement numbers or just web traffic?,False,Neither,,False,,,,Clarifying question back
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,False,6ec965d0-b74c-49d6-bc95-56431e0157d2,10,laurakim,Both please. And add the email open rates too.,False,Neither,,False,,,,Answer to question — informational
d55aeec8-03a9-4c67-b45b-c56f72d8aad2,Campaign Launch Coordination,OneOnOne,Marketing,True,False,50cd4695-7e79-4886-93b6-fc51b22b2c95,11,chrisevans,Got it. I'll have the deck ready by Thursday EOD.,False,Neither,,False,,,,Acknowledgment + commitment
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,False,10b78cc0-67fb-4a04-b357-17c4779fb72e,0,alexkumar,"Team, quick update — the Q2 OKRs have been finalized. Take a look when you can.",False,Neither,,False,,,fyi_with_soft_ask,"FYI + 'take a look when you can' is optional/soft. Per spec, optional asks → FALSE"
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,False,429ac291-0166-46da-80e0-eeac556b5eaa,1,priyasharma,Nice. Are these the same ones we discussed last week or did anything change?,False,Neither,,False,,,question_to_group_leader,Question directed at thread starter implicitly
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,False,37568284-4b50-406b-849c-f65b49c59ffb,2,alexkumar,Mostly the same. The only change is the reliability target moved from 99.9% to 99.95%.,False,Neither,,False,,,,Informational response
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,False,62c924f4-086a-4b7d-ae93-00fadb2e61b4,3,jameswilson,99.95%? That's going to be fun 🙃,False,Neither,,False,,,sarcasm_not_task,"Sarcasm — not a task, not a question. Social commentary."
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,True,99b406bb-ec5f-42b6-8d03-b56b71be6dd1,4,ninacosta,"Seriously though, has anyone actually modeled what 99.95% requires in terms of infra redundancy?",True,RfK,Question,False,Unassigned,,broadcast_question_no_assignee,Question to group with no specific target — Unassigned
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,True,dce77f89-38f3-40bc-b8d6-c218aa7db4d9,5,alexkumar,"Good question. @James, can you put together a quick feasibility assessment? Nothing fancy, just a back-of-envelope calc.",True,RfA,Action Request,False,Explicit,jameswilson,,Explicit @mention delegation
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,False,a7075aa1-2b00-4321-8d74-456cb4d92709,6,jameswilson,Sure. I'll have something by Friday.,False,Neither,,False,,,,Acknowledgment + commitment
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,False,71d7f934-b0c9-4cf7-a111-1e016f778879,7,laurakim,From the marketing side — we probably should align our messaging around the reliability story. Just saying.,False,Neither,,False,,,informational_with_implicit_suggestion,"'Just saying' — observation/suggestion but no assignee, no ask. Not HasTask."
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,True,11a5f829-d851-4268-9b28-2c1a698bb041,8,priyasharma,We should also update the status page SLA language. Who owns that?,True,RfK,Question,False,Unassigned,,who_owns_this,Task exists (update SLA) but no assignee → Unassigned. Question about ownership.
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,True,21cb6509-1c0e-49a8-9d94-7feb997bf858,9,alexkumar,I think it's technically DevOps. @James?,True,RfK,Confirmation / Permission,False,Explicit,jameswilson,,Confirmation request via @mention
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,False,661d24ea-959d-47e0-a66c-d4e206bd17f5,10,jameswilson,"Yeah, I can update it. But I'll need legal to sign off on the new language.",False,Neither,,False,,,self_assigned_with_dependency,Commitment — sender commits (with external dependency) (legal sign-off)
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,False,59604861-3d4c-4364-8bf8-e613ef7a205a,11,alexkumar,Great. Let's make sure this gets done before the public announcement. It would be embarrassing to promise 99.95% uptime and have the status page say 99.9%.,False,Neither,,True,,,urgency_without_explicit_task,Urgency expressed but no new task — James already committed. IsImportant due to public announcement risk.
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,True,8d48b0f3-f7ad-4a15-9e99-751b8d6aaeda,12,ninacosta,Agreed. I'll add a QA checkpoint for the status page update before it goes live.,False,Neither,,False,,,self_assigned_commitment,Commitment — QA lead commits
211f9616-fcb3-427a-949a-cf2f28d9863b,Q2 Planning Edge Cases,Group,Cross-functional,True,True,00fbf387-596c-4137-a2df-b839e0116b8d,13,laurakim,"This is great teamwork. If you need any copy review on the status page language, feel free to ping me.",False,Neither,,False,,,optional_offer,Optional offer — 'feel free to' → HasTask=FALSE per spec
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,False,f738fe78-4783-4de8-b7cd-fe04dd0336d4,0,derekjohnson,URGENT: Zenith Corp is reporting complete system unavailability for the past 45 minutes. They're our third-largest customer and their VP of Engineering just called our support line directly.,False,Neither,,True,,,,Urgent status report — no task yet but critical. IsImportant due to outage + strategic customer.
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,False,65f2a750-eb67-4291-a178-6e197e11a9a5,1,mariasantos,This is Zenith's second outage this quarter. They've been vocal about evaluating alternatives. We need to treat this as a potential churn event.,False,Neither,,True,,,context_setting_important,Context/analysis — no task. IsImportant due to churn risk.
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,True,051c905f-ed12-4f8d-a392-d61d484ea94e,2,derekjohnson,"@Alex, can your team investigate the root cause immediately? We need a preliminary RCA within the hour.",True,RfA,Action Request,True,Explicit,alexkumar,,Explicit action request + tight deadline + customer impact → Important
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,False,1299a341-735c-4eb8-86a4-c887bd4a6e75,3,alexkumar,On it. Pulling Priya and James into the war room now.,False,Neither,,False,,,,Acknowledgment + delegation (but delegation is internal)
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,True,46faf72b-3bcf-4bbe-a266-3e87f61cbc91,4,sofiarodriguez,"I'll reach out to their VP to buy us time. @Maria, do you have the latest support ticket history for Zenith? I want to go in with full context.",True,RfK,Question,True,Explicit,mariasantos,,Request for information + self-commitment (reaching out to VP)
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,False,588ecc68-5c40-4914-acf9-4ff899a2d8b8,5,mariasantos,Sending it now. They've had 7 P1 tickets in the last 90 days. That's way above our threshold.,False,Neither,,True,,,,Informational — providing data. Important due to severity.
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,True,bfa474e3-9ada-45c2-b735-b6ea1a8b8e9f,6,davidpark,I just spoke with the infra team. It's a database connection pool exhaustion issue — same pattern as the March incident. I thought we fixed this.,False,Neither,,True,,,,Root cause identification — informational. Important due to recurring pattern.
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,True,00285e58-0834-4c6f-92b6-c2a8476716e4,7,alexkumar,"We did patch it, but the fix only covered the primary cluster. The secondary cluster wasn't updated. @James, can you confirm and apply the hotfix to secondary NOW?",True,RfA,Action Request,True,Explicit,jameswilson,urgent_explicit_directive,Urgent directive with explicit @mention + NOW emphasis
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,False,9054996c-c5cc-492f-a5fd-9bb8d65e6a89,8,derekjohnson,Following up — it's been 30 minutes since the initial report. Do we have an ETA for resolution?,False,Neither,,True,,,,Follow-up to group — no specific target
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,False,57e22e67-45af-47dc-8e6a-e5baeeb9197e,9,alexkumar,"James is applying the hotfix now. ETA 15 minutes for connection pool recovery, then another 10 for full service restoration.",False,Neither,,False,,,,Status update — informational
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,True,aec52dea-4117-4010-ab08-5dea51d3b7e2,10,sofiarodriguez,"I got Zenith's VP on the phone. He's willing to hold off on escalation if we can: (1) provide RCA by tomorrow, (2) commit to a permanent fix timeline, and (3) offer a service credit.",True,RfA,Delegation,True,Unassigned,,multi_part_task_unassigned,"Multi-part task from customer, broadcast to group — needs multiple owners"
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,True,ff927721-d04b-493d-82f8-57797ba38694,11,davidpark,"I'll own the RCA. @Alex, you and the team get the permanent fix scoped. @Maria, work with finance on the service credit — probably 1 month pro-rata.",True,RfA,Delegation,True,Explicit,alexkumar|mariasantos,,"Multi-assignee delegation — CTO takes one part, delegates others"
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,False,4ecdeef6-6151-41f0-839b-7ee9befe3ca7,12,mariasantos,On it. I'll loop in Kevin from finance for the credit calculation.,False,Neither,,False,,,,Acknowledgment + commitment
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,False,fd308ff1-d6e0-4439-b1fc-6cac6e7162de,13,derekjohnson,Service is back up as of 2:47 PM. Zenith confirmed. But let's not forget — this is the SECOND time. We need the permanent fix before we lose this account.,False,Neither,,True,,,completed_action_with_urgency,Resolution confirmation + urgency for follow-up. No new task (already delegated). IsImportant.
c52911c2-6d2d-4041-b1df-83eda47d9d74,Zenith Corp Escalation — System Outage Impact,Group,Customer Support,True,False,10183811-9b28-4efa-8830-d69cd571d3b3,14,davidpark,Agreed. I want the permanent fix timeline in our next leadership sync. This is now a top-3 priority.,False,Neither,,True,,,,Priority elevation — informational/directive already captured by prior delegation
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,False,83e0c412-2933-43f7-93cf-44ef7e0eb9db,0,daniellewright,"Sarah, I need to flag something sensitive. We received a formal complaint from an employee on the engineering team about their manager's communication style.",False,Neither,,True,,,,FYI — no ask yet. Important due to HR/legal sensitivity.
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,True,76e44f45-c683-49f3-bca0-436b7fd266aa,1,sarahmitchell,Thanks for bringing this to me. Is this something HR can handle through normal channels or do we need legal involved?,True,RfK,Decision Request,True,Implicit,daniellewright,,Decision request about process — Important due to sensitivity
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,True,2952cd01-0ccd-4279-8bc0-62790df960bc,2,daniellewright,"HR can handle the initial investigation. If it escalates to a formal grievance, we'll need Amanda. For now, I'd like your permission to proceed with the informal resolution process.",True,RfK,Confirmation / Permission,True,Implicit,sarahmitchell,,Permission request from HR to CEO
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,False,17ad2699-228a-4e4d-aea0-8d29244f52a8,3,sarahmitchell,You have my go-ahead. Keep me updated on progress but use your judgment on the approach.,False,Neither,,False,,,,Permission granted — no new task
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,False,b0749d49-ab29-4296-92fa-fc977054b774,4,daniellewright,Will do. Separately — the new PTO policy goes into effect Monday. I've sent the company-wide announcement but wanted to give you a heads-up in case anyone on the leadership team has questions.,False,Neither,,False,,,fyi_heads_up,"FYI/informational — no task, just a heads-up"
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,True,e453de74-6961-44cf-b236-ca80c2ca0a66,5,sarahmitchell,Got it. Did you include the grandfathering clause for people who already have trips booked?,True,RfK,Question,False,Implicit,daniellewright,,Question about policy detail
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,True,cd551b5c-a85a-4e82-b6f3-d4d42ef140f3,6,daniellewright,"Yes, it's in section 3 of the policy doc. Anyone with pre-approved PTO keeps their existing dates.",False,Neither,,False,,,,Informational response
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,True,f59f18a5-c59a-466c-b725-ed1a7272a1ed,7,sarahmitchell,Perfect. One more thing — can you pull together the Q1 attrition numbers? I need them for the board deck.,True,RfA,Action Request,True,Implicit,daniellewright,,Action request + board dependency → Important
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,False,39856c0a-80b6-426e-8597-adde97ac68d6,8,daniellewright,I'll have them to you by Thursday. Do you want voluntary and involuntary broken out separately?,False,Neither,,False,,,,Clarifying question
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,False,56f1e36e-9d42-4e32-86f1-7585be410555,9,sarahmitchell,"Yes, both. And if you can include a comparison to industry benchmarks, that would be helpful.",False,Neither,,False,,,,Answer — informational
101f26aa-3384-4f0b-83d0-6c5a0ba86990,Employee Relations & Policy Updates,OneOnOne,Human Resources,True,False,453655fc-bbb7-4b1d-a5e5-7fcea8597ba2,10,daniellewright,Will do. Thanks Sarah.,False,Neither,,False,,,,Acknowledgment
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,c2b65194-38aa-468b-8ac2-54476cc8caec,0,sarahmitchell,We need to get the Q2 kickoff on the calendar ASAP. @David @Rachel @Michael @Laura @Danielle — what does next Tuesday look like for everyone?,False,Neither,,True,,,,Multi-assignee availability request with urgency
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,e69be088-aeff-442d-baab-5a9a14ab50f6,1,davidpark,Tuesday works for me. Morning is better — I have a deployment window in the afternoon.,False,Neither,,False,,,,RSVP response — informational
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,0be802ba-7f50-48ca-af3a-38f1fddfde2d,2,racheltorres,I can do Tuesday before noon. I have the audit committee call at 1 PM.,False,Neither,,False,,,,RSVP response with constraint — informational
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,28ddd307-585b-444f-90b6-ca783e9bc13b,3,michaelchen,Tuesday is out for me — I'm in New York for client meetings all day. What about Wednesday?,False,Neither,,False,,,counter_proposal_scheduling,Counter-proposal — scheduling back to group
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,453d03b6-fcbf-4692-bf5e-e5f6d7c422e9,4,laurakim,Either day works for me.,False,Neither,,False,,,,RSVP — informational
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,a84cf3de-f228-4fac-8585-587774a79b5a,5,daniellewright,Tuesday or Wednesday both fine.,False,Neither,,False,,,,RSVP — informational
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,902da994-68dd-4376-9c1f-abd27c7b7002,6,sarahmitchell,"Let's do Wednesday 10 AM then. Michael, can you join remotely if needed?",False,Neither,,False,,,,Confirmation request directed at Michael by name (no @mention)
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,b0bed4b8-613d-45f7-8ada-db504314c6bb,7,michaelchen,"Yes, I'll dial in from the hotel.",False,Neither,,False,,,,Confirmation — informational
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,307e15af-b000-4448-ba68-b2763c0b4688,8,sarahmitchell,"@Danielle, can you book the all-hands room and send the invite?",False,Neither,,False,,,,Scheduling action delegation via @mention
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,12455b05-f1ad-4d95-a633-e144d910faab,9,daniellewright,On it. Should I include the full leadership team or just this group?,False,Neither,,False,,,,Clarifying question to the requester
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,57b74d35-df0f-4fc2-86fd-c96e82adeffe,10,sarahmitchell,Full leadership team plus the department heads.,False,Neither,,False,,,,Answer — informational
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,1db29eb2-a313-45bf-8c53-d31a6dbf6a19,11,racheltorres,Can someone prepare the financial overview slides? I can do the numbers but need templates from marketing.,False,Neither,,False,,,partial_self_assignment_partial_unassigned,Rachel volunteers for numbers but asks 'someone' for templates → Unassigned for the template part
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,88b0f9eb-45fa-4c36-9ba2-7711fe8f9c69,12,laurakim,I'll send you the template deck today.,False,Neither,,False,,,self_assigned_via_reply,Commitment — replying with commitment
1dac8475-4df4-440b-8e86-06fbcf15bdf1,Q2 Kickoff Planning,Group,Executive,False,False,9c6c1f6d-07be-4d89-bb00-07400cdd6247,13,sarahmitchell,Thanks everyone. Let's make this a good kickoff. 🚀,False,Neither,,False,,,,Social / motivational — no task
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,True,4bfc52dc-6885-421b-a258-7a37894f2698,0,davidpark,"OK everyone, let's walk through the March 28 incident. James, can you give us the timeline?",True,RfK,Action Request,True,Implicit,jameswilson,,Action request in meeting context — present timeline
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,False,ce2c4510-b712-42cf-842b-819b819c6b02,1,jameswilson,"At 3:12 AM Pacific, our IDS flagged anomalous traffic from an IP range associated with known threat actors. The traffic was targeting our staging environment's API gateway.",False,Neither,,True,,,,Informational — incident details. Important due to security.
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,False,77e011b8-da03-4065-891b-d0990c932959,2,jameswilson,"By 3:24 AM, the automated WAF rules blocked the majority of requests. However, approximately 2,400 requests made it through before the rules kicked in.",False,Neither,,True,,,,Informational — continued timeline
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,True,1860488a-87ae-4dbb-98d9-f5442f9d8ac6,3,amandafoster,Were any customer data endpoints exposed during that 12-minute window?,True,RfK,Question,True,Implicit,jameswilson,,Critical question about data exposure — Important
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,True,3f3e4def-a278-4359-97e5-e6a2be152cd1,4,jameswilson,No. The staging environment uses synthetic data. No customer PII was at risk.,False,Neither,,False,,,,Informational — answering question
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,True,b8dd626e-5c09-486f-b5a6-627daada5309,5,amandafoster,"That's a relief. But we still need to document this for our SOC 2 compliance records. @James, can you prepare the incident report in the required format by end of week?",True,RfA,Action Request,True,Explicit,jameswilson,,Compliance documentation request — Important due to SOC 2
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,True,a14d6e8b-80d9-4643-ad28-4d1c1fe3a1de,6,davidpark,"Agreed. And we need to address the 12-minute gap. @Priya, can you review the WAF rule propagation latency? I want that gap under 60 seconds.",True,RfA,Action Request,True,Explicit,priyasharma,,Security hardening task — Important
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,False,10a72455-4e1d-488a-afcb-81692262d3ea,7,priyasharma,I'll look into it. The latency is mostly due to the rule sync between our edge nodes. We might need to move to a push-based model.,False,Neither,,False,,,,Acknowledgment + preliminary analysis
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,True,8c4d81d0-53ac-4f16-9f6a-521b8bcbaaea,8,alexkumar,What about the staging environment access controls? Should we be putting staging behind the same WAF as production?,True,RfK,Decision Request,True,Unassigned,,decision_request_to_group,Decision request to group — no specific target
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,True,24fe26fb-90c0-407b-aa04-d5b99c8ce6b7,9,davidpark,"Yes. Let's not have different security postures. @Alex, can you draft a proposal to unify the security controls across all environments?",True,RfA,Delegation,True,Explicit,alexkumar,,Delegation with @mention
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,True,1760a7c5-75d4-4540-85d3-5724e43c8998,10,amandafoster,"One more thing — given this is the second security event this quarter, I recommend we brief the board's audit committee. Sarah should be in the loop.",True,RfA,Action Request,True,Unassigned,,recommendation_as_task,"Recommendation framed as 'I recommend we...' → HasTask because it requires action, but assignee unclear"
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,True,18f750ef-f442-4379-b292-bd607ccd9157,11,davidpark,"I'll brief Sarah today and schedule the audit committee update. Good call, Amanda.",False,Neither,,True,,,self_assigned_commitment,Commitment — CTO takes ownership of board briefing
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,False,a7cba565-f675-45f6-9ca1-bfbdab3eed4f,12,jameswilson,"Action items from my side: (1) incident report for SOC 2 by Friday, (2) WAF rule propagation analysis with @Priya. Anything I'm missing?",False,Neither,,False,,,summary_with_confirmation_request,Self-summary of action items + confirmation request to group
979a8aa2-d4c9-4e2f-8181-b829a049e4e9,Security Incident Postmortem — March 28 Breach Attempt,Meeting,Engineering,True,False,92c34e96-5e1e-47f0-ad9d-a97584a93b3f,13,davidpark,That covers it. Thanks everyone. Let's close the loop on all items by next Monday.,False,Neither,,False,,,,Closing — no new task
e043b1b6-d428-4efd-8987-646cccbcd2e2,Q1 Close & Audit Prep Follow-ups,OneOnOne,Finance,True,True,6bb1c2ab-3326-4fe4-afa9-43c8ae01e12b,0,racheltorres,"Kevin, where are we on the Q1 close reconciliation? The external auditors start next Monday.",True,RfK,Follow-up,True,Implicit,kevinzhang,,Follow-up + audit deadline → Important
